key,title,year,origins,cy_score,read_level,threat,flag_L2,l3_file,judgment,reason
10.1371/journal.pone.0067019,ANOVA-Like Differential Expression (ALDEx) Analysis for Mixed Population RNA-Seq,2013,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.24840/2184-4933_2018-0034_0018,APPLICATION OF THE PROPORTION THEORY TO FORM DESIGN1,2018,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2303.15876,Accelerated Infeasibility Detection of Constrained Optimization and Fixed-Point Iterations,2023,kw:openalex:CY1;kw:openalex:CY4,0,title,1,False,,rule,keyword rule on title (broad field)
10.1109/icassp.2017.7953050,Accelerating the hybrid steepest descent method for affinely constrained convex composite minimization tasks,2017,fwd:CY15;fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.33612/diss.830017780,Acceleration of optimization algorithms,2023,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1103/revmodphys.88.045006,Active Particles in Complex and Crowded Environments,2016,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1002/rnc.6830,Aggregating distributed energy resources for grid flexibility services: A distributed game theoretic approach,2023,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/978-3-642-30901-4_2,Algorithmic Operators,2012,fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1137/140953289,Alternating Minimal Energy Methods for Linear Systems in Higher Dimensions,2014,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1587/transfun.2025eap1035,An LiGME Regularizer of Designated Isolated Minimizers — An Application to Discrete-Valued Signal Estimation,2025,fwd:CY15;fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2005.03507,An asynchronous distributed and scalable generalized Nash equilibrium seeking algorithm for strongly monotone games,2020,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.48550/arxiv.1901.04279,"An asynchronous, forward-backward, distributed generalized Nash equilibrium seeking algorithm",2019,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1093/nar/30.7.1575,An efficient algorithm for large-scale detection of protein families,2002,kw:openalex:CY1;kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1145/227607.227610,An experimental determination of sufficient mutant operators,1996,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1183/09031936.00150414,An official systematic review of the European Respiratory Society/American Thoracic Society: measurement properties of field walking tests in chronic respiratory disease,2014,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.automatica.2019.01.008,An operator splitting approach for distributed generalized Nash equilibria computation,2019,kw:openalex:CY1;kw:openalex:CY4,0,title+abstract,1,False,,rule,keyword rule on title (broad field)
10.48550/arxiv.2009.12493,An outer reflected forward-backward splitting algorithm for solving monotone inclusions,2020,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1016/j.autcon.2022.104440,Artificial intelligence and smart vision for building and construction 4.0: Machine and deep learning methods and applications,2022,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s10589-017-9909-6,Asymmetric forward–backward–adjoint splitting for solving monotone inclusions involving three operators,2017,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/s00245-026-10391-6,Asymptotic Behavior of Penalty Dynamics for Constrained Variational Inequalities,2026,fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1090/s0894-0347-01-00378-2,"Asymptotic height optimization for topical IFS, Tetris heaps, and the finiteness conjecture",2001,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1109/tcyb.2019.2908091,Asynchronous Distributed Algorithms for Seeking Generalized Nash Equilibria Under Full and Partial-Decision Information,2019,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.1810.11998,Asynchronous Distributed Power Control of Multi-Microgrid Systems Based on the Operator Splitting Approach,2018,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1109/tac.2020.3011916,Asynchronous and Time-Varying Proximal Type Dynamics in Multiagent Network Games,2020,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.48550/arxiv.1909.11203,Asynchronous and time-varying proximal type dynamics multi-agent network games,2019,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1016/j.automatica.2020.109269,Asynchronous distributed voltage control in active distribution networks,2020,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s00041-008-9044-y,"Atoms of All Channels, Unite! Average Case Analysis of Multi-Channel Sparse Recovery Using Greedy Algorithms",2008,kw:openalex:CY1;kw:openalex:CY4,0,title,1,False,,rule,keyword rule on title (broad field)
10.1109/tsp.2016.2614793,Autoregressive Moving Average Graph Filtering,2016,kw:openalex:CY2,0,title,1,False,,rule,keyword rule on title (broad field)
10.1103/revmodphys.93.035004,Baryogenesis from the weak scale to the grand unification scale,2021,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
oa:https://openalex.org/W3131577017,Benefits from the generalized diagonal dominance,2010,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1257/jep.14.4.23,"Beyond Computation: Information Technology, Organizational Transformation and Business Performance",2000,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.24840/2183-1939,Boletim da Aproged #34,2019,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1103/physrevd.82.063520,Boltzmann brains and the scale-factor cutoff measure of the multiverse,2010,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.jfa.2015.06.022,Calderón–Zygmund estimates and non-uniformly elliptic operators,2015,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.ijggc.2015.04.006,Capillary trapping for geologic carbon dioxide storage – From pore scale physics to field scale implications,2015,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/jhep02(2016)020,Causality constraints on corrections to the graviton three-point coupling,2016,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1175/amsmonographs-d-16-0010.1,Cirrus Clouds,2016,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.laa.2017.11.017,Classification of joint numerical ranges of three hermitian matrices of size three,2017,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1145/268998.266662,Cluster-based scalable network services,1997,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1103/physrevd.104.015026,Complete set of dimension-eight operators in the standard model effective field theory,2021,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1016/s0165-1684(03)00002-1,Computation of symmetric positive definite Toeplitz matrices by the hybrid steepest descent method,2003,fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s11228-020-00548-y,Continuous Dynamics Related to Monotone Inclusions and Non-Smooth Optimization Problems,2020,fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1016/j.jmse.2020.02.002,"Contraction flexibility, operating leverage, and financial leverage",2020,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1103/revmodphys.88.035006,Control principles of complex systems,2016,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/978-3-540-85367-1_7,Convergence Rate Analysis,2009,fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/978-3-319-41589-5_4,Convergence Rate Analysis of Several Splitting Schemes,2016,fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/s10957-022-02136-6,Convergence Rates for the Relaxed Peaceman-Rachford Splitting Method on a Monotone Inclusion Problem,2022,kw:openalex:CY1;kw:openalex:CY4,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/s10957-019-01524-9,Convergence Rates of Forward–Douglas–Rachford Splitting Method,2019,fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.48550/arxiv.1109.2415,Convergence Rates of Inexact Proximal-Gradient Methods for Convex Optimization,2011,kw:openalex:CY1,0,title,1,False,,rule,keyword rule on title (broad field)
10.1155/2021/9980309,Convergence Theorems for the Variational Inequality Problems and Split Feasibility Problems in Hilbert Spaces,2021,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1186/s13660-019-2097-4,Convergence analysis of a variable metric forward–backward splitting algorithm with applications,2019,fwd:CY15;fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/978-3-642-30901-4_3,Convergence of Iterative Methods,2012,fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s00245-019-09584-z,Convergence of a Relaxed Inertial Forward–Backward Algorithm for Structured Monotone Inclusions,2019,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1109/icassp.2019.8682318,Convexity-edge-preserving Signal Recovery with Linearly Involved Generalized Minimax Concave Penalty Function,2019,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1609/aaai.v32i1.11573,Convolutional 2D Knowledge Graph Embeddings,2018,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.laa.2021.09.004,Convolutional proximal neural networks and Plug-and-Play algorithms,2021,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.4310/amsa.2016.v1.n1.a2,"Coordinate-friendly structures, algorithms and applications",2016,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/s0370-1573(03)00120-0,Cosmological constant—the weight of the vacuum,2003,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1002/9781119827962.ch7,Cyber Restrictions: Imperfect Communication in Power Control of Microgrids,2022,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1002/9781119827962.ch8,Cyber Restrictions: Imperfect Communication in Voltage Control of Active Distribution Networks,2022,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1142/9789814368605_0003,DIFFERENTIAL-DIFFERENCE EQUATIONS,1987,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1007/s10107-017-1172-1,Data-Driven Distributionally Robust Optimization Using the Wasserstein Metric: Performance Guarantees and Tractable Reformulations,2015,kw:openalex:CY1,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.eng.2018.11.020,Deep Learning in Medical Ultrasound Analysis: A Review,2019,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s11228-019-00526-z,Deep Neural Network Structures Solving Variational Inequalities,2020,fwd:CY15,0,title,1,True,,override,L2 full text (author PDF svva5): averagedness conditions for layered composites; no tightness/sharpness statement
10.3934/ipi.2023014,"Deep-plug-and-play proximal Gauss-Newton method with applications to nonlinear, ill-posed inverse problems",2023,kw:openalex:CY1,0,title,1,False,,rule,keyword rule on title (broad field)
10.1109/tit.2010.2093310,Dequantizing Compressed Sensing: When Oversampling and Non-Gaussian Constraints Combine,2010,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2003.03123,Directional Message Passing for Molecular Graphs,2020,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1145/3386569.3392389,Discrete differential operators on polygonal meshes,2020,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1002/pro.2458,Distance restraints from crosslinking mass spectrometry: Mining a molecular dynamics simulation database to evaluate lysine–lysine distances,2014,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/978-981-95-0911-9_7,Distributed Algorithm for Constrained Optimization with Asynchrony and Delays,2025,fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1109/tac.2020.3005922,Distributed Generalized Nash Equilibrium Seeking in Aggregative Games on Time-Varying Networks,2020,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/978-981-95-0911-9_6,Distributed Primal-Dual Forward-Backward Splitting Algorithm for Nonsmooth Composite Optimization,2025,fwd:CY15;fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1162/coli_a_00016,Distributional Memory: A General Framework for Corpus-Based Semantics,2010,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.1805.09396,Douglas-Rachford splitting for a Lipschitz continuous and a strongly monotone operator,2018,kw:openalex:CY1;kw:openalex:CY4,0,title+abstract,1,False,,rule,keyword rule on title (broad field)
10.23952/jano.3.2021.3.08,Dual three-operator splitting algorithms for solving composite monotone inclusion with applications to convex minimization,2021,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1109/tac.2017.2672902,Dynamic Control of Agents Playing Aggregative Games With Coupling Constraints,2017,fwd:CY15;kw:openalex:CY1,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1111/j.1365-2966.2009.15715.x,E pur si muove: Galilean-invariant cosmological hydrodynamical simulations on a moving mesh,2009,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1038/s41467-022-29939-5,E(3)-equivariant graph neural networks for data-efficient and accurate interatomic potentials,2022,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1145/3635159,EMG-Based Automatic Gesture Recognition Using Lipschitz-Regularized Neural Networks,2023,kw:openalex:CY1,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.24840/2184-4933_2018-0034_0011,ESTUDO DO DESIGN DE ORIGAMI TESSELLATIONS,2018,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.jrmge.2020.02.004,Effect of biopolymers on permeability of sand-bentonite mixtures,2020,kw:openalex:CY1,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.14232/actacyb.314364,Effective Representation and Fast Computing With Polyarc Bounded Intervals,2025,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1088/0034-4885/72/1/016501,Electrothermal transport coefficients at finite frequencies,2008,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1088/0953-8984/17/28/r01,Electrowetting: from basics to applications,2005,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1038/s41556-018-0038-y,Emerging views of the nucleus as a cellular mechanosensor,2018,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2403.17572,Enhancing Privacy in Federated Learning through Local Training,2024,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.3847/1538-3881/aacb21,Estimating Distance from Parallaxes. IV. Distances to 1.33 Billion Stars in Gaia Data Release 2,2018,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.3390/psych3030032,Estimating the Stability of Psychological Dimensions via Bootstrap Exploratory Graph Analysis: A Monte Carlo Simulation and Tutorial,2021,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1002/sim.2929,Evaluating the added predictive ability of a new marker: From area under the ROC curve to reclassification and beyond,2007,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1090/s0273-0979-06-01126-8,Expander graphs and their applications,2006,kw:openalex:CY2;kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1007/s10957-024-02448-9,Exterior-Point Optimization for Sparse and Low-Rank Optimization,2024,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1287/moor.2023.0186,Fast Convex Optimization via Time Scale and Averaging of the Steepest Descent,2024,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1088/1742-5468/2008/10/p10008,Fast unfolding of communities in large networks,2008,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.ijfatigue.2020.106007,"Fatigue behaviour of FDM-3D printed polymers, polymeric composites and architected cellular materials",2020,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.cosrev.2015.03.001,"Fault tree analysis: A survey of the state-of-the-art in modeling, analysis and tools",2015,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.2139/ssrn.1600166,Financial Factors in Economic Fluctuations,2010,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1007/978-3-319-41589-5_10,First Order Algorithms in Variational Image Processing,2016,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1109/tsp.2021.3069677,Fixed Point Strategies in Data Science,2021,fwd:CY15;fwd:HRY20,0,title+abstract,1,True,,override,survey; full text grep: recalls CY15/HRY20 two-operator constant (eq. (26)); no m>=3 tightness
10.1007/978-1-4419-9569-8,Fixed-Point Algorithms for Inverse Problems in Science and Engineering,2011,kw:openalex:CY1,0,title,1,False,,rule,keyword rule on title (broad field)
10.1038/nature04586,Folding DNA to create nanoscale shapes and patterns,2006,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1613/jair.2934,From Frequency to Meaning: Vector Space Models of Semantics,2010,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.2203.04869,From Halpern's Fixed-Point Iterations to Nesterov's Accelerated Interpretations for Root-Finding Problems,2022,kw:openalex:CY1,0,title,1,False,,rule,keyword rule on title (broad field)
10.48550/arxiv.2004.01442,From Local SGD to Local Fixed-Point Methods for Federated Learning,2020,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/3540543961_7,"Functional programming with bananas, lenses, envelopes and barbed wire",1991,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1523/jneurosci.5665-08.2009,GABAergic Neurons of the Medial Septum Lead the Hippocampal Network during Theta Activity,2009,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s12220-025-02102-4,GENEOs with Respect to the Projective Hilbert Metric,2025,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1088/0264-9381/18/23/302,Gauge field theory coherent states (GCS): IV. Infinite tensor product and thermodynamical limit,2001,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1063/1.2770708,Gaussian basis sets for accurate calculations on molecular systems in gas and condensed phases,2007,kw:openalex:CY1;kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1103/revmodphys.84.621,Gaussian quantum information,2012,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1007/jhep01(2015)133,General three-point functions in 4D CFT,2015,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
oa:https://openalex.org/W2103088017,Genetic algorithm approaches for the phylogenetic analysis of large biological sequence datasets under the maximum likelihood criterion,2006,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1186/1471-2105-14-60,Genome sequence-based species delimitation with confidence intervals and improved distance functions,2013,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.3133/pp560d,Geology of the Arabian Peninsula: Sedimentary geology of Saudi Arabia,1966,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.5802/aif.3039,Global analysis of quasilinear wave equations on asymptotically de Sitter spaces,2016,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.jfa.2014.04.009,Global functional calculus for operators on compact Lie groups,2014,kw:openalex:CY1,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.3386/w17143,"Globalization, Structural Change and Productivity Growth",2011,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1609/aaai.v35i5.16523,Graph Neural Network-Based Anomaly Detection in Multivariate Time Series,2021,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1186/s40649-019-0069-y,Graph convolutional networks: a comprehensive review,2019,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1038/s43246-022-00315-6,Graph neural networks for materials science and chemistry,2022,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.12942/lrr-2004-9,Gravitational Lensing from a Spacetime Perspective,2004,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.3390/ma14020351,"Green Concrete for a Circular Economy: A Review on Sustainability, Durability, and Structural Properties",2021,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1090/bull/1681,"Group actions, divisors, and plane curves",2020,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1890/es12-00048.1,Guidelines for a graph‐theoretic implementation of structural equation modeling,2012,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1145/3292500.3330961,Heterogeneous Graph Neural Network,2019,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1145/3366423.3380027,Heterogeneous Graph Transformer,2020,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1109/tsp.2014.2373318,Hierarchical Convex Optimization With Primal-Dual Splitting,2014,fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/978-3-030-25939-6_16,Hierarchical Convex Optimization by the Hybrid Steepest Descent Method with Proximal Splitting Operators—Enhancements of SVM and Lasso,2019,fwd:CY15;fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1016/j.earscirev.2013.04.003,High-resolution X-ray computed tomography in geosciences: A review of the current technology and applications,2013,kw:openalex:CY1;kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1038/s41586-021-03819-2,Highly accurate protein structure prediction with AlphaFold,2021,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.5194/se-10-1877-2019,Hydraulic fracture propagation in a heterogeneous stress field in a crystalline rock mass,2019,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1609/aaai.v35i5.16563,Hyperbolic Variational Graph Neural Network for Modeling Dynamic Graphs,2021,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s10013-018-0279-x,Implicit Error Bounds for Picard Iterations on Hilbert Spaces,2018,kw:openalex:CY1,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.1901.01487,Improved variable coefficient square functions and local smoothing of Fourier integral operators,2019,kw:openalex:CY1,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1002/pro.3280,Improvements to the APBS biomolecular solvation software suite,2017,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.48550/arxiv.1706.02216,Inductive Representation Learning on Large Graphs,2017,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1038/nature01262,Initial sequencing and comparative analysis of the mouse genome,2002,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/978-3-642-30901-4_1,Introduction,2012,fwd:OY02,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s10915-022-01906-8,Inverting Incomplete Fourier Transforms by a Sparse Regularization Model and Applications in Seismic Wavefield Modeling,2022,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.53846/goediss-8802,Investigations in Hadamard spaces,2021,fwd:CY15,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s13373-011-0017-0,Isoperimetric inequalities for eigenvalues of the Laplacian and the Schrödinger operator,2012,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.na.2013.02.012,Iteration–discretization methods for variational inequalities over fixed point sets,2013,fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/978-3-642-30901-4,Iterative Methods for Fixed Point Problems in Hilbert Spaces,2012,fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/s11075-017-0282-4,Iterative algorithms for the multiple-sets split feasibility problem in Hilbert spaces,2017,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1109/tcomm.2020.2973976,"Joint Radar and Communication Design: Applications, State-of-the-Art, and the Road Ahead",2020,kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1088/1742-6596/437/1/012024,"Klein bottle logophysics: a unified principle for non-linear systems, cosmology, geophysics, biology, biomechanics and perception",2013,kw:openalex:CY3,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1145/3447772,Knowledge Graphs,2021,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.3233/sw-160218,Knowledge graph refinement: A survey of approaches and evaluation methods,2016,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.cpc.2021.108171,"LAMMPS - a flexible simulation tool for particle-based materials modeling at the atomic, meso, and continuum scales",2021,kw:openalex:CY2;kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1145/2741948.2741964,Large-scale cluster management at Google with Borg,2015,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1038/ncomms6714,Laser-induced porous graphene films from commercial polymers,2014,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1088/1361-6420/ab551e,Linearly involved generalized Moreau enhanced models and their proximal splitting algorithm under overall convexity condition,2019,fwd:CY15;fwd:OY02,0,title,1,False,,rule,keyword rule on title (broad field)
10.1007/s10957-017-1061-z,Local Convergence Properties of Douglas–Rachford and Alternating Direction Method of Multipliers,2017,fwd:CY15,0,title,1,False,,rule,keyword rule on title (broad field)
10.1080/02331934.2018.1426584,Local linear convergence analysis of Primal–Dual splitting methods,2018,fwd:CY15;fwd:OY02;kw:openalex:CY1,0,title,1,False,,rule,keyword rule on title (broad field)
10.1090/s0894-0347-1993-1168960-6,Local smoothing of Fourier integral operators and Carleson-Sjölin estimates,1993,kw:openalex:CY1;kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1090/s0002-9947-02-03195-1,Logmodularity and isometries of operator algebras,2002,kw:openalex:CY4,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/jhep03(2018)016,Low-energy effective field theory below the electroweak scale: operators and matching,2018,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1007/s42979-021-00592-x,"Machine Learning: Algorithms, Real-World Applications and Research Directions",2021,kw:openalex:CY2,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1002/mrm.20642,Mapping complex tissue architecture with diffusion spectrum magnetic resonance imaging,2005,kw:openalex:CY3;kw:openalex:CY4,0,title+abstract,0,False,,rule,keyword rule on title (off-topic)
10.1086/305772,Maps of Dust Infrared Emission for Use in Estimation of Reddening and Cosmic Microwave Background Radiation Foregrounds,1998,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1016/j.jcsr.2020.106099,Material properties and residual stresses of cold-formed high-strength-steel circular hollow sections,2020,kw:openalex:CY3,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1038/s41746-021-00455-y,Med-BERT: pretrained contextualized embeddings on large-scale structured electronic health records for disease prediction,2021,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
10.1186/s13059-019-1812-2,MetaCell: analysis of single-cell RNA-seq data using K-nn graph partitions,2019,kw:openalex:CY2,0,title,0,False,,rule,keyword rule on title (off-topic)
